STATE,CZ_TYPE,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,MAGNITUDE_TYPE,MAGNITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR,BEGIN_MONTH,BEGIN_DAY,BEGIN_TIME,END_MONTH,END_DAY,END_TIME,DURATION_DAYS,DURATION_HOURS,DURATION_MINUTES
TENNESSEE,C,Thunderstorm Wind,2017-03-09 23:27:00,CST-6,09-MAR-17 23:36:00,0,0,0,0,75000.0,0.0,1.0,ESE,4.0,NE,EG,87.0,35.4442,-86.8337,35.405,-86.6417,2017,3,9,23:27:00,3,9,23:36:00,0,0,9
GEORGIA,C,Thunderstorm Wind,2017-03-10 03:45:00,EST-5,10-MAR-17 04:05:00,0,0,0,0,250000.0,0.0,1.0,E,3.0,NE,EG,65.0,33.7793,-84.7913,33.7071,-84.684,2017,3,10,03:45:00,3,10,04:05:00,0,0,20
FLORIDA,C,Thunderstorm Wind,2017-03-13 19:38:00,EST-5,13-MAR-17 19:38:00,0,0,0,0,150000.0,0.0,1.0,ENE,0.0,NW,EG,40.0,27.205,-82.4878,27.2043,-82.4742,2017,3,13,19:38:00,3,13,19:38:00,0,0,0
CALIFORNIA,C,Thunderstorm Wind,2017-03-21 13:00:00,PST-8,21-MAR-17 13:30:00,0,0,0,0,1000000.0,0.0,1.0,WSW,1.0,WSW,EG,91.0,38.0271,-120.2419,38.0258,-120.2401,2017,3,21,13:00:00,3,21,13:30:00,0,0,30
GEORGIA,C,Hail,2017-03-21 15:23:00,EST-5,21-MAR-17 15:33:00,0,0,0,0,432000.0,0.0,2.0,SSW,2.0,SSW,HA,1.75,34.52,-83.74,34.52,-83.74,2017,3,21,15:23:00,3,21,15:33:00,0,0,10
TENNESSEE,C,Thunderstorm Wind,2017-03-21 15:45:00,CST-6,21-MAR-17 15:46:00,0,0,0,0,75000.0,0.0,2.0,SE,0.0,N,EG,70.0,35.7341,-86.4278,35.7252,-86.4001,2017,3,21,15:45:00,3,21,15:46:00,0,0,1
GEORGIA,C,Hail,2017-03-21 16:40:00,EST-5,21-MAR-17 16:50:00,0,0,0,0,1787000.0,0.0,2.0,NNW,2.0,NNW,HA,1.75,34.43,-83.66,34.43,-83.66,2017,3,21,16:40:00,3,21,16:50:00,0,0,10
GEORGIA,C,Hail,2017-03-21 17:05:00,EST-5,21-MAR-17 17:15:00,0,0,0,0,432000.0,0.0,1.0,W,1.0,W,HA,1.75,34.6,-83.76,34.6,-83.76,2017,3,21,17:05:00,3,21,17:15:00,0,0,10
GEORGIA,C,Thunderstorm Wind,2017-03-21 18:00:00,EST-5,21-MAR-17 18:15:00,0,0,0,0,75000.0,0.0,1.0,N,1.0,NNW,EG,50.0,34.9398,-85.4246,34.9356,-85.4271,2017,3,21,18:00:00,3,21,18:15:00,0,0,15
GEORGIA,C,Thunderstorm Wind,2017-03-21 19:15:00,EST-5,21-MAR-17 19:30:00,0,0,0,0,100000.0,0.0,1.0,NNE,1.0,NNE,EG,60.0,34.1688,-84.7582,34.1688,-84.7582,2017,3,21,19:15:00,3,21,19:30:00,0,0,15
GEORGIA,C,Thunderstorm Wind,2017-03-21 19:15:00,EST-5,21-MAR-17 19:50:00,0,0,0,0,250000.0,0.0,3.0,SSE,1.0,W,EG,60.0,34.3602,-84.6085,34.1201,-84.3915,2017,3,21,19:15:00,3,21,19:50:00,0,0,35
GEORGIA,C,Thunderstorm Wind,2017-03-21 19:55:00,EST-5,21-MAR-17 20:15:00,0,0,1,0,100000.0,0.0,1.0,W,1.0,NNW,EG,65.0,34.1688,-83.7468,34.0907,-83.7065,2017,3,21,19:55:00,3,21,20:15:00,0,0,20
GEORGIA,C,Thunderstorm Wind,2017-03-21 19:59:00,EST-5,21-MAR-17 20:15:00,0,0,0,0,100000.0,0.0,1.0,E,0.0,WNW,EG,55.0,33.8282,-84.287,33.8023,-84.2575,2017,3,21,19:59:00,3,21,20:15:00,0,0,16
TEXAS,C,Thunderstorm Wind,2017-03-24 20:29:00,CST-6,24-MAR-17 20:29:00,0,0,0,0,125000.0,0.0,7.0,W,7.0,W,EG,96.0,31.3116,-94.381,31.3116,-94.381,2017,3,24,20:29:00,3,24,20:29:00,0,0,0
LOUISIANA,C,Thunderstorm Wind,2017-03-24 22:24:00,CST-6,24-MAR-17 22:24:00,0,0,0,0,200000.0,0.0,2.0,W,2.0,W,EG,87.0,32.3278,-93.3082,32.3278,-93.3082,2017,3,24,22:24:00,3,24,22:24:00,0,0,0
MISSISSIPPI,C,Thunderstorm Wind,2017-03-25 02:05:00,CST-6,25-MAR-17 02:23:00,0,0,0,0,175000.0,0.0,2.0,NW,3.0,ESE,EG,65.0,33.75,-90.65,33.91,-90.458,2017,3,25,02:05:00,3,25,02:23:00,0,0,18
TEXAS,C,Hail,2017-03-26 17:35:00,CST-6,26-MAR-17 17:35:00,0,0,0,0,400000.0,0.0,3.0,NE,3.0,NE,HA,2.75,33.1143,-97.2578,33.1143,-97.2578,2017,3,26,17:35:00,3,26,17:35:00,0,0,0
TEXAS,C,Hail,2017-03-26 17:38:00,CST-6,26-MAR-17 17:38:00,0,0,0,0,100000.0,0.0,3.0,ENE,3.0,ENE,HA,2.0,33.17,-97.6,33.17,-97.6,2017,3,26,17:38:00,3,26,17:38:00,0,0,0
TEXAS,C,Hail,2017-03-26 18:10:00,CST-6,26-MAR-17 18:10:00,0,0,0,0,75000.0,0.0,0.0,N,0.0,N,HA,2.0,33.23,-97.6,33.23,-97.6,2017,3,26,18:10:00,3,26,18:10:00,0,0,0
TEXAS,C,Hail,2017-03-26 18:54:00,CST-6,26-MAR-17 18:54:00,0,0,0,0,300000.0,0.0,0.0,N,0.0,N,HA,2.75,33.12,-97.18,33.12,-97.18,2017,3,26,18:54:00,3,26,18:54:00,0,0,0
TEXAS,C,Thunderstorm Wind,2017-03-26 18:55:00,CST-6,26-MAR-17 18:55:00,0,0,0,0,400000.0,0.0,0.0,N,0.0,N,EG,55.0,33.12,-97.18,33.12,-97.18,2017,3,26,18:55:00,3,26,18:55:00,0,0,0
TEXAS,C,Hail,2017-03-26 18:59:00,CST-6,26-MAR-17 18:59:00,0,0,0,0,500000.0,0.0,1.0,N,1.0,N,HA,2.75,33.1,-97.13,33.1,-97.13,2017,3,26,18:59:00,3,26,18:59:00,0,0,0
TEXAS,C,Hail,2017-03-26 19:00:00,CST-6,26-MAR-17 19:00:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,HA,2.0,33.2,-96.62,33.2,-96.62,2017,3,26,19:00:00,3,26,19:00:00,0,0,0
TEXAS,C,Hail,2017-03-26 19:00:00,CST-6,26-MAR-17 19:00:00,0,0,0,0,250000.0,0.0,0.0,N,0.0,N,HA,2.0,33.18,-97.3,33.18,-97.3,2017,3,26,19:00:00,3,26,19:00:00,0,0,0
TEXAS,C,Hail,2017-03-26 19:08:00,CST-6,26-MAR-17 19:08:00,0,0,0,0,100000.0,0.0,2.0,N,2.0,N,HA,4.25,33.18,-97.07,33.18,-97.07,2017,3,26,19:08:00,3,26,19:08:00,0,0,0
TEXAS,C,Hail,2017-03-27 10:15:00,CST-6,27-MAR-17 10:15:00,0,0,0,0,60000.0,0.0,2.0,NW,2.0,NW,HA,1.75,31.1,-97.45,31.1,-97.45,2017,3,27,10:15:00,3,27,10:15:00,0,0,0
LOUISIANA,C,Thunderstorm Wind,2017-03-27 16:46:00,CST-6,27-MAR-17 16:55:00,0,0,0,0,75000.0,0.0,3.0,NNE,1.0,NE,EG,55.0,32.0115,-91.331,32.01,-91.22,2017,3,27,16:46:00,3,27,16:55:00,0,0,9
MISSISSIPPI,C,Thunderstorm Wind,2017-03-27 17:10:00,CST-6,27-MAR-17 17:27:00,0,0,0,0,120000.0,0.0,2.0,NNW,6.0,SSE,EG,55.0,32.1442,-90.98,32.1698,-90.8124,2017,3,27,17:10:00,3,27,17:27:00,0,0,17
MISSISSIPPI,C,Thunderstorm Wind,2017-03-27 17:35:00,CST-6,27-MAR-17 18:05:00,0,0,0,0,200000.0,0.0,1.0,S,2.0,SE,EG,55.0,32.1564,-90.7012,32.2706,-90.3767,2017,3,27,17:35:00,3,27,18:05:00,0,0,30
KENTUCKY,C,Thunderstorm Wind,2017-03-27 17:49:00,EST-5,27-MAR-17 17:49:00,0,0,0,0,75000.0,0.0,2.0,W,1.0,WSW,EG,70.0,37.7959,-85.1525,37.7959,-85.1429,2017,3,27,17:49:00,3,27,17:49:00,0,0,0
MISSISSIPPI,C,Thunderstorm Wind,2017-03-27 18:33:00,CST-6,27-MAR-17 18:50:00,0,0,0,0,120000.0,0.0,2.0,NW,1.0,W,EG,60.0,32.2871,-90.0519,32.2819,-89.9328,2017,3,27,18:33:00,3,27,18:50:00,0,0,17
MISSISSIPPI,C,Thunderstorm Wind,2017-03-27 19:22:00,CST-6,27-MAR-17 19:22:00,0,0,0,0,75000.0,0.0,3.0,ESE,3.0,ESE,EG,50.0,31.61,-89.03,31.61,-89.03,2017,3,27,19:22:00,3,27,19:22:00,0,0,0
TEXAS,C,Thunderstorm Wind,2017-03-29 01:10:00,CST-6,29-MAR-17 01:12:00,0,0,0,0,80000.0,0.0,0.0,N,0.0,N,EG,70.0,32.93,-97.25,32.93,-97.25,2017,3,29,01:10:00,3,29,01:12:00,0,0,2
TEXAS,C,Thunderstorm Wind,2017-03-29 01:20:00,CST-6,29-MAR-17 01:20:00,0,0,0,0,60000.0,0.0,3.0,NW,3.0,NW,MG,72.0,32.9551,-97.2881,32.9551,-97.2881,2017,3,29,01:20:00,3,29,01:20:00,0,0,0
TEXAS,C,Thunderstorm Wind,2017-03-29 02:15:00,CST-6,29-MAR-17 02:15:00,0,0,0,0,100000.0,0.0,2.0,NNE,2.0,NNE,EG,75.0,32.9567,-96.4368,32.9567,-96.4368,2017,3,29,02:15:00,3,29,02:15:00,0,0,0
TEXAS,C,Thunderstorm Wind,2017-03-29 02:30:00,CST-6,29-MAR-17 02:30:00,0,0,0,0,100000.0,0.0,1.0,SSW,1.0,SSW,EG,70.0,32.5669,-96.5091,32.5669,-96.5091,2017,3,29,02:30:00,3,29,02:30:00,0,0,0
MISSISSIPPI,C,Thunderstorm Wind,2017-03-29 23:58:00,CST-6,30-MAR-17 00:06:00,0,0,0,0,275000.0,0.0,1.0,SW,0.0,N,EG,83.0,31.5648,-90.4664,31.62,-90.38,2017,3,29,23:58:00,3,30,00:06:00,0,0,8
ILLINOIS,C,Thunderstorm Wind,2017-03-30 14:58:00,CST-6,30-MAR-17 15:03:00,0,0,0,0,65000.0,0.0,5.0,WSW,5.0,WSW,EG,52.0,40.0186,-87.9206,40.0186,-87.9206,2017,3,30,14:58:00,3,30,15:03:00,0,0,5
ILLINOIS,C,Thunderstorm Wind,2017-03-30 15:08:00,CST-6,30-MAR-17 15:13:00,0,0,0,0,75000.0,0.0,1.0,ENE,1.0,ENE,EG,52.0,40.06,-87.78,40.06,-87.78,2017,3,30,15:08:00,3,30,15:13:00,0,0,5
TEXAS,C,Thunderstorm Wind,2017-04-02 08:19:00,CST-6,02-APR-17 08:19:00,0,0,0,0,1000000.0,0.0,2.0,NNE,2.0,NNE,EG,70.0,30.3794,-97.9928,30.3794,-97.9928,2017,4,2,08:19:00,4,2,08:19:00,0,0,0
TEXAS,C,Thunderstorm Wind,2017-04-02 08:20:00,CST-6,02-APR-17 08:20:00,0,0,0,0,1000000.0,0.0,4.0,NE,4.0,NE,EG,70.0,30.3898,-97.9515,30.3898,-97.9515,2017,4,2,08:20:00,4,2,08:20:00,0,0,0
ARKANSAS,C,Thunderstorm Wind,2017-04-02 15:46:00,CST-6,02-APR-17 15:51:00,0,0,0,0,75000.0,0.0,1.0,NW,1.0,N,EG,55.0,33.53,-91.44,33.53,-91.43,2017,4,2,15:46:00,4,2,15:51:00,0,0,5
MISSISSIPPI,C,Thunderstorm Wind,2017-04-02 16:27:00,CST-6,02-APR-17 16:33:00,0,0,0,0,75000.0,0.0,1.0,WSW,2.0,E,EG,55.0,33.7455,-90.7385,33.7518,-90.6956,2017,4,2,16:27:00,4,2,16:33:00,0,0,6
MISSISSIPPI,C,Thunderstorm Wind,2017-04-03 00:10:00,CST-6,03-APR-17 00:25:00,0,0,0,0,100000.0,0.0,3.0,NW,1.0,E,EG,56.0,31.6144,-90.487,31.58,-90.44,2017,4,3,00:10:00,4,3,00:25:00,0,0,15
MISSISSIPPI,C,Thunderstorm Wind,2017-04-03 02:28:00,CST-6,03-APR-17 02:37:00,0,0,0,0,100000.0,0.0,2.0,SSW,1.0,N,EG,57.0,31.94,-88.73,32.04,-88.72,2017,4,3,02:28:00,4,3,02:37:00,0,0,9
ALABAMA,C,Thunderstorm Wind,2017-04-03 07:52:00,CST-6,03-APR-17 07:54:00,0,0,0,0,1000000.0,0.0,0.0,N,0.0,N,EG,78.0,31.72,-86.27,31.72,-86.27,2017,4,3,07:52:00,4,3,07:54:00,0,0,2
GEORGIA,C,Thunderstorm Wind,2017-04-03 12:18:00,EST-5,03-APR-17 12:25:00,0,0,0,0,200000.0,0.0,1.0,NE,0.0,W,EG,60.0,33.5308,-83.8058,33.5198,-83.7319,2017,4,3,12:18:00,4,3,12:25:00,0,0,7
GEORGIA,C,Thunderstorm Wind,2017-04-03 12:23:00,EST-5,03-APR-17 12:28:00,0,0,0,0,100000.0,0.0,0.0,W,0.0,WSW,EG,65.0,33.5187,-83.7378,33.5196,-83.7319,2017,4,3,12:23:00,4,3,12:28:00,0,0,5
SOUTH CAROLINA,C,Thunderstorm Wind,2017-04-03 12:50:00,EST-5,03-APR-17 12:53:00,0,0,0,0,100000.0,0.0,1.0,N,1.0,SSW,EG,65.0,34.729,-82.78200000000002,34.736,-82.756,2017,4,3,12:50:00,4,3,12:53:00,0,0,3
ARIZONA,C,Thunderstorm Wind,2017-04-03 15:15:00,MST-7,03-APR-17 15:25:00,0,0,0,0,100000.0,0.0,1.0,NNE,4.0,SE,MG,55.0,35.1929,-114.561,35.102,-114.5174,2017,4,3,15:15:00,4,3,15:25:00,0,0,10
MISSOURI,C,Thunderstorm Wind,2017-04-04 17:57:00,CST-6,04-APR-17 17:57:00,0,0,0,0,100000.0,0.0,1.0,E,1.0,E,EG,52.0,36.82,-94.37,36.82,-94.37,2017,4,4,17:57:00,4,4,17:57:00,0,0,0
GEORGIA,C,Hail,2017-04-05 07:44:00,EST-5,05-APR-17 07:54:00,0,0,0,0,4100000.0,0.0,1.0,N,1.0,N,HA,1.75,33.55,-84.67,33.55,-84.67,2017,4,5,07:44:00,4,5,07:54:00,0,0,10
ILLINOIS,C,Thunderstorm Wind,2017-04-05 14:33:00,CST-6,05-APR-17 14:34:00,0,0,0,0,60000.0,0.0,0.0,W,0.0,W,EG,78.0,38.1,-88.33,38.1,-88.33,2017,4,5,14:33:00,4,5,14:34:00,0,0,1
KENTUCKY,C,Thunderstorm Wind,2017-04-05 16:03:00,CST-6,05-APR-17 16:06:00,0,0,0,0,200000.0,0.0,2.0,ESE,0.0,SW,EG,78.0,37.1042,-85.8465,37.1255,-85.7745,2017,4,5,16:03:00,4,5,16:06:00,0,0,3
KENTUCKY,C,Thunderstorm Wind,2017-04-05 16:06:00,CST-6,05-APR-17 16:14:00,0,0,0,0,400000.0,0.0,2.0,W,2.0,NNE,EG,78.0,37.1252,-85.7741,37.1604,-85.6714,2017,4,5,16:06:00,4,5,16:14:00,0,0,8
KENTUCKY,C,Thunderstorm Wind,2017-04-05 16:13:00,CST-6,05-APR-17 16:18:00,0,0,0,0,300000.0,0.0,1.0,WSW,1.0,SSE,EG,78.0,37.16,-85.6708,37.2012,-85.5943,2017,4,5,16:13:00,4,5,16:18:00,0,0,5
GEORGIA,C,Hail,2017-04-05 16:45:00,EST-5,05-APR-17 16:55:00,0,0,0,0,244000.0,0.0,3.0,SW,3.0,SW,HA,1.75,33.6843,-85.2622,33.6843,-85.2622,2017,4,5,16:45:00,4,5,16:55:00,0,0,10
KENTUCKY,C,Thunderstorm Wind,2017-04-05 16:53:00,EST-5,05-APR-17 16:53:00,0,0,0,0,200000.0,0.0,2.0,ENE,2.0,ENE,EG,61.0,38.38,-85.15,38.38,-85.15,2017,4,5,16:53:00,4,5,16:53:00,0,0,0
GEORGIA,C,Hail,2017-04-05 16:58:00,EST-5,05-APR-17 17:10:00,0,0,0,0,626000.0,0.0,1.0,N,1.0,N,HA,1.75,33.6857,-85.1512,33.6857,-85.1512,2017,4,5,16:58:00,4,5,17:10:00,0,0,12
GEORGIA,C,Hail,2017-04-05 20:29:00,EST-5,05-APR-17 20:39:00,0,0,0,0,1400000.0,0.0,1.0,N,1.0,N,HA,1.75,33.84,-84.98,33.84,-84.98,2017,4,5,20:29:00,4,5,20:39:00,0,0,10
GEORGIA,C,Hail,2017-04-05 22:25:00,EST-5,05-APR-17 22:35:00,0,0,0,0,739000.0,0.0,0.0,ENE,0.0,ENE,HA,2.0,34.1216,-83.5944,34.1216,-83.5944,2017,4,5,22:25:00,4,5,22:35:00,0,0,10
GEORGIA,C,Hail,2017-04-05 22:30:00,EST-5,05-APR-17 22:40:00,0,0,0,0,241000.0,0.0,1.0,N,1.0,N,HA,1.75,34.25,-83.38,34.25,-83.38,2017,4,5,22:30:00,4,5,22:40:00,0,0,10
GEORGIA,C,Thunderstorm Wind,2017-04-05 22:53:00,EST-5,05-APR-17 23:04:00,0,0,0,0,60000.0,0.0,3.0,N,4.0,NNE,EG,65.0,34.318000000000005,-83.044,34.328,-82.86200000000002,2017,4,5,22:53:00,4,5,23:04:00,0,0,11
SOUTH CAROLINA,C,Thunderstorm Wind,2017-04-05 23:16:00,EST-5,05-APR-17 23:32:00,0,0,0,0,100000.0,0.0,3.0,SSW,3.0,NE,EG,70.0,34.343,-82.71799999999998,34.479,-82.34899999999998,2017,4,5,23:16:00,4,5,23:32:00,0,0,16
FLORIDA,C,Thunderstorm Wind,2017-04-06 08:30:00,EST-5,06-APR-17 08:33:00,2,0,0,0,100000.0,0.0,14.0,N,14.0,N,EG,70.0,27.5835,-81.0553,27.582,-81.04,2017,4,6,08:30:00,4,6,08:33:00,0,0,3
VIRGINIA,C,Thunderstorm Wind,2017-04-06 12:22:00,EST-5,06-APR-17 12:25:00,0,0,0,0,100000.0,0.0,3.0,ESE,3.0,ESE,EG,70.0,36.71,-75.93,36.71,-75.93,2017,4,6,12:22:00,4,6,12:25:00,0,0,3
MARYLAND,C,Thunderstorm Wind,2017-04-06 14:10:00,EST-5,06-APR-17 14:10:00,0,0,0,0,70000.0,0.0,1.0,E,1.0,E,EG,52.0,39.6,-75.82,39.6,-75.82,2017,4,6,14:10:00,4,6,14:10:00,0,0,0
IDAHO,C,Thunderstorm Wind,2017-04-07 06:00:00,PST-8,07-APR-17 07:00:00,0,0,0,0,80000.0,0.0,0.0,N,0.0,N,EG,52.0,46.73,-117.0,46.73,-117.0,2017,4,7,06:00:00,4,7,07:00:00,0,1,0
WISCONSIN,C,Thunderstorm Wind,2017-04-09 20:28:00,CST-6,09-APR-17 20:30:00,0,0,0,0,350000.0,0.0,1.0,NNW,1.0,N,EG,56.0,45.5402,-92.0236,45.5418,-92.0202,2017,4,9,20:28:00,4,9,20:30:00,0,0,2
MICHIGAN,C,Thunderstorm Wind,2017-04-10 01:43:00,EST-5,10-APR-17 01:50:00,0,0,0,0,200000.0,0.0,1.0,SW,1.0,SW,EG,78.0,46.49,-87.73,46.49,-87.73,2017,4,10,01:43:00,4,10,01:50:00,0,0,7
MICHIGAN,C,Thunderstorm Wind,2017-04-10 01:48:00,EST-5,10-APR-17 01:53:00,0,0,0,0,100000.0,0.0,1.0,NE,1.0,NE,EG,83.0,46.49,-87.74,46.49,-87.74,2017,4,10,01:48:00,4,10,01:53:00,0,0,5
MICHIGAN,C,Thunderstorm Wind,2017-04-10 01:50:00,EST-5,10-APR-17 01:59:00,0,0,0,0,200000.0,0.0,1.0,N,1.0,N,EG,78.0,46.49,-87.67,46.49,-87.67,2017,4,10,01:50:00,4,10,01:59:00,0,0,9
MICHIGAN,C,Thunderstorm Wind,2017-04-10 02:12:00,EST-5,10-APR-17 02:17:00,0,0,0,0,1000000.0,0.0,1.0,SW,1.0,SW,EG,83.0,46.49,-87.66,46.49,-87.66,2017,4,10,02:12:00,4,10,02:17:00,0,0,5
ILLINOIS,C,Hail,2017-04-10 14:00:00,CST-6,10-APR-17 14:05:00,0,0,0,0,2000000.0,0.0,0.0,SW,0.0,SW,HA,2.5,40.57,-90.03,40.57,-90.03,2017,4,10,14:00:00,4,10,14:05:00,0,0,5
TEXAS,C,Hail,2017-04-12 14:40:00,MST-7,12-APR-17 14:55:00,0,0,0,0,2000000.0,0.0,0.0,WSW,0.0,WSW,HA,2.5,31.1776,-105.3561,31.1776,-105.3561,2017,4,12,14:40:00,4,12,14:55:00,0,0,15
IOWA,C,Hail,2017-04-15 19:08:00,CST-6,15-APR-17 19:12:00,0,0,0,0,75000.0,0.0,1.0,SSE,1.0,SSE,HA,2.75,42.61,-96.29,42.61,-96.29,2017,4,15,19:08:00,4,15,19:12:00,0,0,4
IOWA,C,Hail,2017-04-15 19:10:00,CST-6,15-APR-17 19:13:00,0,0,0,0,125000.0,0.0,1.0,SE,1.0,SE,HA,1.25,42.62,-96.29,42.62,-96.29,2017,4,15,19:10:00,4,15,19:13:00,0,0,3
OHIO,C,Thunderstorm Wind,2017-04-19 15:55:00,EST-5,19-APR-17 15:55:00,0,0,0,0,150000.0,0.0,0.0,N,0.0,N,EG,50.0,41.45,-82.03,41.45,-82.03,2017,4,19,15:55:00,4,19,15:55:00,0,0,0
TEXAS,C,Hail,2017-04-21 18:13:00,CST-6,21-APR-17 18:13:00,0,0,0,0,80000.0,0.0,0.0,N,0.0,N,HA,2.75,33.63,-97.15,33.63,-97.15,2017,4,21,18:13:00,4,21,18:13:00,0,0,0
TEXAS,C,Hail,2017-04-21 18:27:00,CST-6,21-APR-17 18:27:00,0,0,0,0,80000.0,0.0,1.0,S,1.0,S,HA,2.75,33.6111,-97.1512,33.6111,-97.1512,2017,4,21,18:27:00,4,21,18:27:00,0,0,0
TEXAS,C,Hail,2017-04-21 19:35:00,CST-6,21-APR-17 19:35:00,0,0,0,0,120000.0,0.0,3.0,S,3.0,S,HA,2.5,33.2759,-96.7837,33.2759,-96.7837,2017,4,21,19:35:00,4,21,19:35:00,0,0,0
TEXAS,C,Hail,2017-04-21 19:40:00,CST-6,21-APR-17 19:40:00,0,0,0,0,60000.0,0.0,2.0,ENE,2.0,ENE,HA,2.75,33.2364,-96.7895,33.2364,-96.7895,2017,4,21,19:40:00,4,21,19:40:00,0,0,0
TEXAS,C,Hail,2017-04-21 20:03:00,CST-6,21-APR-17 20:03:00,0,0,0,0,200000.0,0.0,1.0,SW,1.0,SW,HA,2.5,33.1574,-96.6459,33.1574,-96.6459,2017,4,21,20:03:00,4,21,20:03:00,0,0,0
TEXAS,C,Hail,2017-04-21 20:44:00,CST-6,21-APR-17 20:44:00,0,0,0,0,60000.0,0.0,3.0,N,3.0,N,HA,1.75,33.6861,-95.5543,33.6861,-95.5543,2017,4,21,20:44:00,4,21,20:44:00,0,0,0
TEXAS,C,Hail,2017-04-21 22:00:00,CST-6,21-APR-17 22:00:00,0,0,0,0,80000.0,0.0,4.0,NE,4.0,NE,HA,1.75,33.0121,-96.7956,33.0121,-96.7956,2017,4,21,22:00:00,4,21,22:00:00,0,0,0
TEXAS,C,Hail,2017-04-21 22:00:00,CST-6,21-APR-17 22:00:00,0,0,0,0,100000.0,0.0,3.0,NE,3.0,NE,HA,1.5,32.9983,-96.7974,32.9983,-96.7974,2017,4,21,22:00:00,4,21,22:00:00,0,0,0
TEXAS,C,Hail,2017-04-21 22:04:00,CST-6,21-APR-17 22:04:00,0,0,0,0,200000.0,0.0,2.0,NNW,2.0,NNW,HA,2.0,32.9767,-96.7332,32.9767,-96.7332,2017,4,21,22:04:00,4,21,22:04:00,0,0,0
TEXAS,C,Hail,2017-04-21 22:06:00,CST-6,21-APR-17 22:06:00,0,0,0,0,120000.0,0.0,0.0,N,0.0,N,HA,1.75,33.02,-96.72,33.02,-96.72,2017,4,21,22:06:00,4,21,22:06:00,0,0,0
MISSISSIPPI,C,Thunderstorm Wind,2017-04-22 14:20:00,CST-6,22-APR-17 14:30:00,0,0,0,0,300000.0,0.0,1.0,N,1.0,ENE,EG,74.0,34.5173,-88.2164,34.5077,-88.1842,2017,4,22,14:20:00,4,22,14:30:00,0,0,10
TEXAS,C,Hail,2017-04-26 04:58:00,CST-6,26-APR-17 04:58:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,HA,2.0,32.58,-96.95,32.58,-96.95,2017,4,26,04:58:00,4,26,04:58:00,0,0,0
TEXAS,C,Hail,2017-04-26 06:15:00,CST-6,26-APR-17 06:15:00,0,0,0,0,75000.0,0.0,0.0,N,0.0,N,HA,1.5,33.33,-95.77,33.33,-95.77,2017,4,26,06:15:00,4,26,06:15:00,0,0,0
MISSOURI,C,Thunderstorm Wind,2017-04-26 09:02:00,CST-6,26-APR-17 09:02:00,0,0,0,0,100000.0,0.0,0.0,N,0.0,N,EG,70.0,36.73,-91.85,36.73,-91.85,2017,4,26,09:02:00,4,26,09:02:00,0,0,0
MISSOURI,C,Thunderstorm Wind,2017-04-26 17:30:00,CST-6,26-APR-17 17:35:00,0,0,0,0,75000.0,0.0,1.0,NNE,0.0,W,EG,60.0,36.158,-89.6979,36.1701,-89.6728,2017,4,26,17:30:00,4,26,17:35:00,0,0,5
MISSOURI,C,Thunderstorm Wind,2017-04-26 17:35:00,CST-6,26-APR-17 17:45:00,0,0,0,0,75000.0,0.0,0.0,WNW,1.0,NE,EG,60.0,36.172,-89.6778,36.1867,-89.6419,2017,4,26,17:35:00,4,26,17:45:00,0,0,10
ILLINOIS,C,Thunderstorm Wind,2017-04-28 15:10:00,CST-6,28-APR-17 15:45:00,0,0,0,0,70000.0,0.0,0.0,E,0.0,E,EG,61.0,38.7,-88.22,38.72,-87.97,2017,4,28,15:10:00,4,28,15:45:00,0,0,35
ILLINOIS,C,Thunderstorm Wind,2017-04-28 15:45:00,CST-6,28-APR-17 16:15:00,0,0,0,0,120000.0,0.0,0.0,SW,0.0,S,EG,70.0,38.72,-87.85,38.7632,-87.6012,2017,4,28,15:45:00,4,28,16:15:00,0,0,30
ILLINOIS,C,Thunderstorm Wind,2017-04-29 15:56:00,CST-6,29-APR-17 16:15:00,0,0,0,0,2000000.0,0.0,0.0,W,2.0,N,EG,70.0,40.1,-89.58,40.1944,-89.4854,2017,4,29,15:56:00,4,29,16:15:00,0,0,19
ILLINOIS,C,Thunderstorm Wind,2017-04-29 17:40:00,CST-6,29-APR-17 17:45:00,0,0,0,0,75000.0,0.0,0.0,N,0.0,N,EG,52.0,39.07,-88.37,39.07,-88.37,2017,4,29,17:40:00,4,29,17:45:00,0,0,5
ARKANSAS,C,Thunderstorm Wind,2017-04-30 00:24:00,CST-6,30-APR-17 00:30:00,0,0,0,0,250000.0,0.0,2.0,NW,2.0,NE,EG,60.0,35.3398,-91.0519,35.3706,-90.9798,2017,4,30,00:24:00,4,30,00:30:00,0,0,6
ARKANSAS,C,Thunderstorm Wind,2017-04-30 00:27:00,CST-6,30-APR-17 00:35:00,0,0,0,0,60000.0,0.0,2.0,SE,2.0,NE,EG,65.0,36.3857,-90.6266,36.4169,-90.5528,2017,4,30,00:27:00,4,30,00:35:00,0,0,8
